,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,team,total,home,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,team_opp,total_opp,home_opp,season,date,won
3012,240.0,50.0,86.0,0.581,17.0,28.0,0.607,16.0,22.0,0.727,7.0,27.0,34.0,28.0,7.0,3.0,8.0,21.0,133.0,,,,12.0,20.0,1.0,6.0,9.0,1.0,6.0,8.0,1.0,2.0,6.0,7.0,9.0,2.0,2.0,3.0,4.0,31.0,21.6,23.0,IND,133,0,240.0,46.0,85.0,0.541,6.0,20.0,0.3,18.0,22.0,0.818,11.0,25.0,36.0,26.0,4.0,4.0,10.0,19.0,116.0,,,,12.0,18.0,0.667,2.0,5.0,0.5,5.0,6.0,1.0,4.0,7.0,11.0,7.0,2.0,2.0,3.0,3.0,26.0,21.5,2.0,LAC,116,1,2024,2024-03-25,True
3013,240.0,46.0,85.0,0.541,6.0,20.0,0.3,18.0,22.0,0.818,11.0,25.0,36.0,26.0,4.0,4.0,10.0,19.0,116.0,,,,12.0,18.0,0.667,2.0,5.0,0.5,5.0,6.0,1.0,4.0,7.0,11.0,7.0,2.0,2.0,3.0,3.0,26.0,21.5,2.0,LAC,116,1,240.0,50.0,86.0,0.581,17.0,28.0,0.607,16.0,22.0,0.727,7.0,27.0,34.0,28.0,7.0,3.0,8.0,21.0,133.0,,,,12.0,20.0,1.0,6.0,9.0,1.0,6.0,8.0,1.0,2.0,6.0,7.0,9.0,2.0,2.0,3.0,4.0,31.0,21.6,23.0,IND,133,0,2024,2024-03-25,False
3014,240.0,47.0,91.0,0.516,14.0,38.0,0.368,13.0,17.0,0.765,8.0,33.0,41.0,35.0,9.0,4.0,10.0,21.0,121.0,,,,12.0,23.0,1.0,7.0,15.0,1.0,4.0,5.0,1.0,2.0,7.0,8.0,11.0,3.0,1.0,2.0,5.0,32.0,29.0,24.0,IND,121,0,240.0,37.0,85.0,0.435,10.0,25.0,0.4,23.0,32.0,0.719,15.0,32.0,47.0,18.0,5.0,4.0,15.0,16.0,107.0,,,,7.0,15.0,0.714,3.0,5.0,1.0,6.0,9.0,1.0,5.0,9.0,13.0,5.0,2.0,2.0,6.0,5.0,22.0,12.1,13.0,PHI,107,1,2025,2024-12-13,True
3015,240.0,37.0,85.0,0.435,10.0,25.0,0.4,23.0,32.0,0.719,15.0,32.0,47.0,18.0,5.0,4.0,15.0,16.0,107.0,,,,7.0,15.0,0.714,3.0,5.0,1.0,6.0,9.0,1.0,5.0,9.0,13.0,5.0,2.0,2.0,6.0,5.0,22.0,12.1,13.0,PHI,107,1,240.0,47.0,91.0,0.516,14.0,38.0,0.368,13.0,17.0,0.765,8.0,33.0,41.0,35.0,9.0,4.0,10.0,21.0,121.0,,,,12.0,23.0,1.0,7.0,15.0,1.0,4.0,5.0,1.0,2.0,7.0,8.0,11.0,3.0,1.0,2.0,5.0,32.0,29.0,24.0,IND,121,0,2025,2024-12-13,False
3016,240.0,48.0,91.0,0.527,17.0,38.0,0.447,13.0,14.0,0.929,8.0,33.0,41.0,35.0,7.0,5.0,12.0,17.0,126.0,,,,12.0,22.0,0.833,4.0,10.0,1.0,5.0,6.0,1.0,3.0,8.0,9.0,13.0,3.0,2.0,3.0,4.0,30.0,28.3,19.0,UTA,126,0,240.0,45.0,94.0,0.479,13.0,32.0,0.406,16.0,19.0,0.842,12.0,27.0,39.0,35.0,7.0,5.0,11.0,17.0,119.0,,,,12.0,23.0,1.0,4.0,9.0,1.0,5.0,6.0,1.0,3.0,11.0,14.0,7.0,3.0,2.0,4.0,4.0,32.0,26.1,3.0,TOR,119,1,2024,2023-12-23,True
3017,240.0,45.0,94.0,0.479,13.0,32.0,0.406,16.0,19.0,0.842,12.0,27.0,39.0,35.0,7.0,5.0,11.0,17.0,119.0,,,,12.0,23.0,1.0,4.0,9.0,1.0,5.0,6.0,1.0,3.0,11.0,14.0,7.0,3.0,2.0,4.0,4.0,32.0,26.1,3.0,TOR,119,1,240.0,48.0,91.0,0.527,17.0,38.0,0.447,13.0,14.0,0.929,8.0,33.0,41.0,35.0,7.0,5.0,12.0,17.0,126.0,,,,12.0,22.0,0.833,4.0,10.0,1.0,5.0,6.0,1.0,3.0,8.0,9.0,13.0,3.0,2.0,3.0,4.0,30.0,28.3,19.0,UTA,126,0,2024,2023-12-23,False
3018,240.0,43.0,91.0,0.473,8.0,30.0,0.267,10.0,13.0,0.769,13.0,31.0,44.0,29.0,5.0,8.0,15.0,16.0,104.0,,,,11.0,22.0,0.917,3.0,6.0,1.0,4.0,4.0,1.0,5.0,7.0,12.0,9.0,2.0,4.0,3.0,5.0,25.0,26.9,5.0,MEM,104,0,240.0,40.0,84.0,0.476,13.0,36.0,0.361,13.0,18.0,0.722,12.0,25.0,37.0,28.0,7.0,1.0,14.0,22.0,106.0,,,,8.0,17.0,0.727,5.0,8.0,0.75,4.0,5.0,1.0,5.0,6.0,8.0,6.0,2.0,1.0,4.0,5.0,20.0,17.0,16.0,BRK,106,1,2025,2024-11-04,False
3019,240.0,40.0,84.0,0.476,13.0,36.0,0.361,13.0,18.0,0.722,12.0,25.0,37.0,28.0,7.0,1.0,14.0,22.0,106.0,,,,8.0,17.0,0.727,5.0,8.0,0.75,4.0,5.0,1.0,5.0,6.0,8.0,6.0,2.0,1.0,4.0,5.0,20.0,17.0,16.0,BRK,106,1,240.0,43.0,91.0,0.473,8.0,30.0,0.267,10.0,13.0,0.769,13.0,31.0,44.0,29.0,5.0,8.0,15.0,16.0,104.0,,,,11.0,22.0,0.917,3.0,6.0,1.0,4.0,4.0,1.0,5.0,7.0,12.0,9.0,2.0,4.0,3.0,5.0,25.0,26.9,5.0,MEM,104,0,2025,2024-11-04,True
3020,240.0,41.0,90.0,0.456,13.0,42.0,0.31,16.0,19.0,0.842,13.0,37.0,50.0,22.0,5.0,4.0,11.0,21.0,111.0,,,,13.0,24.0,0.571,4.0,8.0,0.667,9.0,10.0,1.0,4.0,7.0,11.0,6.0,2.0,2.0,3.0,5.0,32.0,23.3,17.0,ORL,111,0,240.0,37.0,88.0,0.42,14.0,34.0,0.412,16.0,21.0,0.762,8.0,30.0,38.0,26.0,4.0,3.0,11.0,22.0,104.0,,,,9.0,19.0,0.8,3.0,8.0,0.75,5.0,6.0,1.0,3.0,10.0,13.0,9.0,2.0,2.0,4.0,6.0,25.0,19.7,3.0,CHO,104,1,2025,2025-03-25,True
3021,240.0,37.0,88.0,0.42,14.0,34.0,0.412,16.0,21.0,0.762,8.0,30.0,38.0,26.0,4.0,3.0,11.0,22.0,104.0,,,,9.0,19.0,0.8,3.0,8.0,0.75,5.0,6.0,1.0,3.0,10.0,13.0,9.0,2.0,2.0,4.0,6.0,25.0,19.7,3.0,CHO,104,1,240.0,41.0,90.0,0.456,13.0,42.0,0.31,16.0,19.0,0.842,13.0,37.0,50.0,22.0,5.0,4.0,11.0,21.0,111.0,,,,13.0,24.0,0.571,4.0,8.0,0.667,9.0,10.0,1.0,4.0,7.0,11.0,6.0,2.0,2.0,3.0,5.0,32.0,23.3,17.0,ORL,111,0,2025,2025-03-25,False
3022,240.0,46.0,91.0,0.505,9.0,23.0,0.391,15.0,18.0,0.833,13.0,34.0,47.0,25.0,4.0,10.0,13.0,20.0,116.0,,,,11.0,25.0,0.75,5.0,10.0,0.75,6.0,6.0,1.0,5.0,8.0,12.0,11.0,2.0,4.0,5.0,5.0,25.0,21.0,17.0,DET,116,0,240.0,44.0,90.0,0.489,10.0,32.0,0.313,15.0,18.0,0.833,11.0,26.0,37.0,24.0,7.0,5.0,13.0,15.0,113.0,,,,12.0,24.0,0.833,3.0,9.0,0.429,6.0,6.0,1.0,4.0,9.0,12.0,8.0,2.0,3.0,4.0,3.0,30.0,26.0,8.0,MIA,113,1,2025,2025-03-19,True
3023,240.0,44.0,90.0,0.489,10.0,32.0,0.313,15.0,18.0,0.833,11.0,26.0,37.0,24.0,7.0,5.0,13.0,15.0,113.0,,,,12.0,24.0,0.833,3.0,9.0,0.429,6.0,6.0,1.0,4.0,9.0,12.0,8.0,2.0,3.0,4.0,3.0,30.0,26.0,8.0,MIA,113,1,240.0,46.0,91.0,0.505,9.0,23.0,0.391,15.0,18.0,0.833,13.0,34.0,47.0,25.0,4.0,10.0,13.0,20.0,116.0,,,,11.0,25.0,0.75,5.0,10.0,0.75,6.0,6.0,1.0,5.0,8.0,12.0,11.0,2.0,4.0,5.0,5.0,25.0,21.0,17.0,DET,116,0,2025,2025-03-19,False
3024,240.0,36.0,78.0,0.462,7.0,25.0,0.28,15.0,20.0,0.75,8.0,22.0,30.0,20.0,8.0,1.0,13.0,18.0,94.0,,,,8.0,17.0,1.0,3.0,5.0,1.0,5.0,7.0,1.0,3.0,4.0,7.0,6.0,2.0,1.0,4.0,4.0,21.0,14.9,10.0,PHI,94,0,240.0,41.0,81.0,0.506,13.0,35.0,0.371,11.0,11.0,1.0,15.0,32.0,47.0,26.0,5.0,6.0,20.0,15.0,106.0,,,,9.0,13.0,1.0,4.0,7.0,1.0,5.0,5.0,1.0,3.0,9.0,12.0,8.0,2.0,2.0,4.0,5.0,21.0,22.2,16.0,MIA,106,1,2021,2021-05-13,False
3025,240.0,41.0,81.0,0.506,13.0,35.0,0.371,11.0,11.0,1.0,15.0,32.0,47.0,26.0,5.0,6.0,20.0,15.0,106.0,,,,9.0,13.0,1.0,4.0,7.0,1.0,5.0,5.0,1.0,3.0,9.0,12.0,8.0,2.0,2.0,4.0,5.0,21.0,22.2,16.0,MIA,106,1,240.0,36.0,78.0,0.462,7.0,25.0,0.28,15.0,20.0,0.75,8.0,22.0,30.0,20.0,8.0,1.0,13.0,18.0,94.0,,,,8.0,17.0,1.0,3.0,5.0,1.0,5.0,7.0,1.0,3.0,4.0,7.0,6.0,2.0,1.0,4.0,4.0,21.0,14.9,10.0,PHI,94,0,2021,2021-05-13,True
3026,240.0,44.0,91.0,0.484,14.0,36.0,0.389,12.0,16.0,0.75,6.0,42.0,48.0,32.0,10.0,5.0,14.0,15.0,114.0,,,,7.0,16.0,0.778,3.0,8.0,0.6,4.0,5.0,1.0,2.0,8.0,9.0,13.0,2.0,4.0,3.0,3.0,18.0,16.2,30.0,SAS,114,0,240.0,29.0,82.0,0.354,12.0,34.0,0.353,13.0,17.0,0.765,8.0,33.0,41.0,19.0,8.0,6.0,18.0,20.0,83.0,,,,7.0,18.0,1.0,3.0,8.0,1.0,8.0,8.0,1.0,3.0,6.0,7.0,5.0,3.0,3.0,3.0,5.0,16.0,9.6,1.0,POR,83,1,2022,2021-12-02,True
3027,240.0,29.0,82.0,0.354,12.0,34.0,0.353,13.0,17.0,0.765,8.0,33.0,41.0,19.0,8.0,6.0,18.0,20.0,83.0,,,,7.0,18.0,1.0,3.0,8.0,1.0,8.0,8.0,1.0,3.0,6.0,7.0,5.0,3.0,3.0,3.0,5.0,16.0,9.6,1.0,POR,83,1,240.0,44.0,91.0,0.484,14.0,36.0,0.389,12.0,16.0,0.75,6.0,42.0,48.0,32.0,10.0,5.0,14.0,15.0,114.0,,,,7.0,16.0,0.778,3.0,8.0,0.6,4.0,5.0,1.0,2.0,8.0,9.0,13.0,2.0,4.0,3.0,3.0,18.0,16.2,30.0,SAS,114,0,2022,2021-12-02,False
3028,240.0,33.0,83.0,0.398,13.0,33.0,0.394,11.0,15.0,0.733,9.0,30.0,39.0,23.0,6.0,5.0,15.0,13.0,90.0,,,,9.0,17.0,1.0,5.0,8.0,1.0,5.0,6.0,1.0,3.0,7.0,9.0,4.0,2.0,2.0,3.0,4.0,23.0,19.5,4.0,PHO,90,0,240.0,46.0,90.0,0.511,16.0,41.0,0.39,9.0,11.0,0.818,11.0,35.0,46.0,35.0,6.0,4.0,12.0,15.0,117.0,,,,12.0,17.0,1.0,4.0,8.0,0.667,4.0,5.0,1.0,3.0,6.0,7.0,8.0,2.0,1.0,3.0,3.0,32.0,28.6,22.0,DEN,117,1,2025,2024-12-23,False
3029,240.0,46.0,90.0,0.511,16.0,41.0,0.39,9.0,11.0,0.818,11.0,35.0,46.0,35.0,6.0,4.0,12.0,15.0,117.0,,,,12.0,17.0,1.0,4.0,8.0,0.667,4.0,5.0,1.0,3.0,6.0,7.0,8.0,2.0,1.0,3.0,3.0,32.0,28.6,22.0,DEN,117,1,240.0,33.0,83.0,0.398,13.0,33.0,0.394,11.0,15.0,0.733,9.0,30.0,39.0,23.0,6.0,5.0,15.0,13.0,90.0,,,,9.0,17.0,1.0,5.0,8.0,1.0,5.0,6.0,1.0,3.0,7.0,9.0,4.0,2.0,2.0,3.0,4.0,23.0,19.5,4.0,PHO,90,0,2025,2024-12-23,True
3030,240.0,33.0,82.0,0.402,12.0,34.0,0.353,21.0,31.0,0.677,9.0,42.0,51.0,18.0,10.0,4.0,18.0,17.0,99.0,,,,11.0,22.0,0.667,3.0,8.0,1.0,8.0,9.0,1.0,3.0,12.0,13.0,5.0,4.0,2.0,4.0,4.0,28.0,17.3,21.0,MEM,99,0,240.0,37.0,95.0,0.389,7.0,38.0,0.184,16.0,23.0,0.696,15.0,41.0,56.0,24.0,12.0,7.0,16.0,23.0,97.0,,,,11.0,24.0,0.667,3.0,12.0,0.5,6.0,10.0,1.0,5.0,11.0,16.0,5.0,4.0,3.0,7.0,6.0,31.0,23.6,15.0,SAS,97,1,2024,2024-03-22,True
3031,240.0,37.0,95.0,0.389,7.0,38.0,0.184,16.0,23.0,0.696,15.0,41.0,56.0,24.0,12.0,7.0,16.0,23.0,97.0,,,,11.0,24.0,0.667,3.0,12.0,0.5,6.0,10.0,1.0,5.0,11.0,16.0,5.0,4.0,3.0,7.0,6.0,31.0,23.6,15.0,SAS,97,1,240.0,33.0,82.0,0.402,12.0,34.0,0.353,21.0,31.0,0.677,9.0,42.0,51.0,18.0,10.0,4.0,18.0,17.0,99.0,,,,11.0,22.0,0.667,3.0,8.0,1.0,8.0,9.0,1.0,3.0,12.0,13.0,5.0,4.0,2.0,4.0,4.0,28.0,17.3,21.0,MEM,99,0,2024,2024-03-22,False
3032,240.0,50.0,93.0,0.538,18.0,39.0,0.462,19.0,24.0,0.792,9.0,34.0,43.0,34.0,3.0,2.0,9.0,21.0,137.0,,,,8.0,16.0,1.0,4.0,10.0,1.0,5.0,6.0,1.0,5.0,8.0,13.0,11.0,1.0,1.0,2.0,4.0,20.0,19.5,18.0,IND,137,0,240.0,45.0,93.0,0.484,13.0,39.0,0.333,17.0,21.0,0.81,9.0,32.0,41.0,23.0,5.0,6.0,9.0,23.0,120.0,,,,15.0,30.0,1.0,4.0,13.0,0.5,5.0,6.0,1.0,3.0,10.0,10.0,11.0,1.0,3.0,5.0,4.0,39.0,27.7,5.0,DAL,120,1,2024,2024-03-05,True
3033,240.0,45.0,93.0,0.484,13.0,39.0,0.333,17.0,21.0,0.81,9.0,32.0,41.0,23.0,5.0,6.0,9.0,23.0,120.0,,,,15.0,30.0,1.0,4.0,13.0,0.5,5.0,6.0,1.0,3.0,10.0,10.0,11.0,1.0,3.0,5.0,4.0,39.0,27.7,5.0,DAL,120,1,240.0,50.0,93.0,0.538,18.0,39.0,0.462,19.0,24.0,0.792,9.0,34.0,43.0,34.0,3.0,2.0,9.0,21.0,137.0,,,,8.0,16.0,1.0,4.0,10.0,1.0,5.0,6.0,1.0,5.0,8.0,13.0,11.0,1.0,1.0,2.0,4.0,20.0,19.5,18.0,IND,137,0,2024,2024-03-05,False
3034,240.0,41.0,86.0,0.477,13.0,37.0,0.351,21.0,27.0,0.778,14.0,26.0,40.0,24.0,11.0,2.0,17.0,14.0,116.0,,,,13.0,27.0,1.0,5.0,12.0,1.0,10.0,12.0,1.0,7.0,9.0,16.0,6.0,3.0,1.0,7.0,3.0,35.0,24.7,7.0,LAC,116,0,240.0,42.0,82.0,0.512,18.0,37.0,0.486,11.0,14.0,0.786,6.0,29.0,35.0,30.0,13.0,5.0,16.0,22.0,113.0,,,,12.0,25.0,1.0,8.0,14.0,1.0,4.0,6.0,1.0,3.0,10.0,10.0,8.0,6.0,5.0,4.0,4.0,33.0,19.8,7.0,NOP,113,1,2025,2024-12-30,True
3035,240.0,42.0,82.0,0.512,18.0,37.0,0.486,11.0,14.0,0.786,6.0,29.0,35.0,30.0,13.0,5.0,16.0,22.0,113.0,,,,12.0,25.0,1.0,8.0,14.0,1.0,4.0,6.0,1.0,3.0,10.0,10.0,8.0,6.0,5.0,4.0,4.0,33.0,19.8,7.0,NOP,113,1,240.0,41.0,86.0,0.477,13.0,37.0,0.351,21.0,27.0,0.778,14.0,26.0,40.0,24.0,11.0,2.0,17.0,14.0,116.0,,,,13.0,27.0,1.0,5.0,12.0,1.0,10.0,12.0,1.0,7.0,9.0,16.0,6.0,3.0,1.0,7.0,3.0,35.0,24.7,7.0,LAC,116,0,2025,2024-12-30,False
3036,240.0,50.0,89.0,0.562,7.0,22.0,0.318,17.0,23.0,0.739,10.0,22.0,32.0,28.0,6.0,2.0,9.0,19.0,124.0,,,,20.0,30.0,1.0,2.0,9.0,0.5,11.0,13.0,1.0,3.0,9.0,10.0,11.0,2.0,1.0,6.0,5.0,53.0,42.4,7.0,DEN,124,0,240.0,46.0,81.0,0.568,13.0,29.0,0.448,24.0,29.0,0.828,12.0,25.0,37.0,28.0,6.0,4.0,13.0,24.0,129.0,,,,14.0,19.0,0.778,5.0,8.0,0.75,12.0,13.0,1.0,4.0,11.0,11.0,12.0,2.0,1.0,5.0,5.0,36.0,34.0,16.0,PHO,129,1,2023,2023-05-07,False
3037,240.0,46.0,81.0,0.568,13.0,29.0,0.448,24.0,29.0,0.828,12.0,25.0,37.0,28.0,6.0,4.0,13.0,24.0,129.0,,,,14.0,19.0,0.778,5.0,8.0,0.75,12.0,13.0,1.0,4.0,11.0,11.0,12.0,2.0,1.0,5.0,5.0,36.0,34.0,16.0,PHO,129,1,240.0,50.0,89.0,0.562,7.0,22.0,0.318,17.0,23.0,0.739,10.0,22.0,32.0,28.0,6.0,2.0,9.0,19.0,124.0,,,,20.0,30.0,1.0,2.0,9.0,0.5,11.0,13.0,1.0,3.0,9.0,10.0,11.0,2.0,1.0,6.0,5.0,53.0,42.4,7.0,DEN,124,0,2023,2023-05-07,True
3038,240.0,33.0,81.0,0.407,3.0,20.0,0.15,23.0,27.0,0.852,14.0,43.0,57.0,12.0,9.0,3.0,21.0,14.0,92.0,,,,12.0,20.0,0.625,2.0,4.0,0.667,6.0,6.0,1.0,4.0,8.0,10.0,6.0,3.0,2.0,6.0,4.0,26.0,18.0,17.0,CLE,92,0,240.0,31.0,87.0,0.356,9.0,41.0,0.22,8.0,13.0,0.615,9.0,27.0,36.0,19.0,13.0,2.0,14.0,24.0,79.0,,,,6.0,20.0,0.667,3.0,9.0,0.375,3.0,5.0,1.0,4.0,10.0,10.0,3.0,4.0,1.0,5.0,4.0,16.0,11.6,1.0,LAC,79,1,2022,2021-10-27,True
3039,240.0,31.0,87.0,0.356,9.0,41.0,0.22,8.0,13.0,0.615,9.0,27.0,36.0,19.0,13.0,2.0,14.0,24.0,79.0,,,,6.0,20.0,0.667,3.0,9.0,0.375,3.0,5.0,1.0,4.0,10.0,10.0,3.0,4.0,1.0,5.0,4.0,16.0,11.6,1.0,LAC,79,1,240.0,33.0,81.0,0.407,3.0,20.0,0.15,23.0,27.0,0.852,14.0,43.0,57.0,12.0,9.0,3.0,21.0,14.0,92.0,,,,12.0,20.0,0.625,2.0,4.0,0.667,6.0,6.0,1.0,4.0,8.0,10.0,6.0,3.0,2.0,6.0,4.0,26.0,18.0,17.0,CLE,92,0,2022,2021-10-27,False
3040,240.0,48.0,86.0,0.558,9.0,31.0,0.29,11.0,17.0,0.647,4.0,40.0,44.0,28.0,7.0,6.0,12.0,19.0,116.0,,,,11.0,22.0,1.0,5.0,11.0,1.0,6.0,9.0,1.0,1.0,14.0,15.0,8.0,2.0,4.0,2.0,5.0,29.0,22.4,10.0,SAC,116,0,240.0,45.0,94.0,0.479,12.0,30.0,0.4,20.0,25.0,0.8,10.0,36.0,46.0,30.0,7.0,3.0,9.0,15.0,122.0,,,,9.0,18.0,1.0,4.0,11.0,0.667,8.0,8.0,1.0,4.0,7.0,10.0,6.0,4.0,2.0,2.0,5.0,26.0,25.0,19.0,CHO,122,1,2021,2021-03-15,False
3041,240.0,45.0,94.0,0.479,12.0,30.0,0.4,20.0,25.0,0.8,10.0,36.0,46.0,30.0,7.0,3.0,9.0,15.0,122.0,,,,9.0,18.0,1.0,4.0,11.0,0.667,8.0,8.0,1.0,4.0,7.0,10.0,6.0,4.0,2.0,2.0,5.0,26.0,25.0,19.0,CHO,122,1,240.0,48.0,86.0,0.558,9.0,31.0,0.29,11.0,17.0,0.647,4.0,40.0,44.0,28.0,7.0,6.0,12.0,19.0,116.0,,,,11.0,22.0,1.0,5.0,11.0,1.0,6.0,9.0,1.0,1.0,14.0,15.0,8.0,2.0,4.0,2.0,5.0,29.0,22.4,10.0,SAC,116,0,2021,2021-03-15,True
3042,240.0,44.0,91.0,0.484,16.0,41.0,0.39,10.0,12.0,0.833,12.0,23.0,35.0,27.0,9.0,9.0,9.0,15.0,114.0,,,,13.0,23.0,1.0,3.0,8.0,1.0,4.0,4.0,1.0,3.0,6.0,8.0,8.0,3.0,2.0,3.0,4.0,32.0,27.8,26.0,MIN,114,0,240.0,39.0,84.0,0.464,14.0,32.0,0.438,12.0,14.0,0.857,14.0,33.0,47.0,25.0,6.0,3.0,17.0,13.0,104.0,,,,9.0,17.0,0.667,5.0,8.0,0.667,5.0,5.0,1.0,5.0,9.0,14.0,8.0,2.0,1.0,6.0,4.0,24.0,15.8,4.0,UTA,104,1,2024,2024-03-18,True
3043,240.0,39.0,84.0,0.464,14.0,32.0,0.438,12.0,14.0,0.857,14.0,33.0,47.0,25.0,6.0,3.0,17.0,13.0,104.0,,,,9.0,17.0,0.667,5.0,8.0,0.667,5.0,5.0,1.0,5.0,9.0,14.0,8.0,2.0,1.0,6.0,4.0,24.0,15.8,4.0,UTA,104,1,240.0,44.0,91.0,0.484,16.0,41.0,0.39,10.0,12.0,0.833,12.0,23.0,35.0,27.0,9.0,9.0,9.0,15.0,114.0,,,,13.0,23.0,1.0,3.0,8.0,1.0,4.0,4.0,1.0,3.0,6.0,8.0,8.0,3.0,2.0,3.0,4.0,32.0,27.8,26.0,MIN,114,0,2024,2024-03-18,False
3044,240.0,56.0,94.0,0.596,11.0,24.0,0.458,8.0,10.0,0.8,7.0,32.0,39.0,38.0,11.0,5.0,10.0,18.0,131.0,,,,14.0,24.0,0.8,4.0,7.0,1.0,4.0,5.0,1.0,3.0,7.0,10.0,12.0,3.0,3.0,2.0,4.0,32.0,26.8,31.0,PHO,131,0,240.0,40.0,85.0,0.471,9.0,33.0,0.273,17.0,21.0,0.81,8.0,26.0,34.0,27.0,6.0,6.0,15.0,9.0,106.0,,,,5.0,11.0,0.8,2.0,5.0,1.0,4.0,5.0,1.0,2.0,4.0,5.0,5.0,2.0,2.0,5.0,3.0,14.0,14.8,6.0,SAS,106,1,2024,2024-03-23,True
3045,240.0,40.0,85.0,0.471,9.0,33.0,0.273,17.0,21.0,0.81,8.0,26.0,34.0,27.0,6.0,6.0,15.0,9.0,106.0,,,,5.0,11.0,0.8,2.0,5.0,1.0,4.0,5.0,1.0,2.0,4.0,5.0,5.0,2.0,2.0,5.0,3.0,14.0,14.8,6.0,SAS,106,1,240.0,56.0,94.0,0.596,11.0,24.0,0.458,8.0,10.0,0.8,7.0,32.0,39.0,38.0,11.0,5.0,10.0,18.0,131.0,,,,14.0,24.0,0.8,4.0,7.0,1.0,4.0,5.0,1.0,3.0,7.0,10.0,12.0,3.0,3.0,2.0,4.0,32.0,26.8,31.0,PHO,131,0,2024,2024-03-23,False
3046,240.0,43.0,90.0,0.478,19.0,40.0,0.475,22.0,26.0,0.846,11.0,25.0,36.0,25.0,5.0,4.0,12.0,21.0,127.0,,,,10.0,23.0,0.75,5.0,11.0,0.75,13.0,13.0,1.0,4.0,8.0,12.0,6.0,1.0,2.0,3.0,5.0,38.0,26.3,11.0,POR,127,0,240.0,49.0,89.0,0.551,13.0,34.0,0.382,21.0,22.0,0.955,9.0,26.0,35.0,33.0,7.0,9.0,9.0,20.0,132.0,,,,11.0,19.0,0.714,3.0,8.0,1.0,9.0,9.0,1.0,3.0,7.0,8.0,8.0,3.0,2.0,4.0,4.0,34.0,31.6,13.0,LAC,132,1,2024,2023-12-11,False
3047,240.0,49.0,89.0,0.551,13.0,34.0,0.382,21.0,22.0,0.955,9.0,26.0,35.0,33.0,7.0,9.0,9.0,20.0,132.0,,,,11.0,19.0,0.714,3.0,8.0,1.0,9.0,9.0,1.0,3.0,7.0,8.0,8.0,3.0,2.0,4.0,4.0,34.0,31.6,13.0,LAC,132,1,240.0,43.0,90.0,0.478,19.0,40.0,0.475,22.0,26.0,0.846,11.0,25.0,36.0,25.0,5.0,4.0,12.0,21.0,127.0,,,,10.0,23.0,0.75,5.0,11.0,0.75,13.0,13.0,1.0,4.0,8.0,12.0,6.0,1.0,2.0,3.0,5.0,38.0,26.3,11.0,POR,127,0,2024,2023-12-11,True
3048,240.0,42.0,96.0,0.438,9.0,27.0,0.333,21.0,26.0,0.808,15.0,38.0,53.0,22.0,15.0,6.0,17.0,28.0,114.0,,,,10.0,20.0,1.0,4.0,8.0,1.0,8.0,10.0,1.0,9.0,10.0,19.0,9.0,4.0,3.0,4.0,4.0,29.0,23.5,17.0,LAC,114,0,240.0,38.0,99.0,0.384,16.0,42.0,0.381,18.0,26.0,0.692,19.0,37.0,56.0,26.0,8.0,6.0,20.0,18.0,110.0,,,,9.0,26.0,0.6,3.0,8.0,0.75,7.0,9.0,1.0,7.0,7.0,14.0,7.0,2.0,2.0,7.0,4.0,24.0,18.5,8.0,MEM,110,1,2025,2024-12-23,True
3049,240.0,38.0,99.0,0.384,16.0,42.0,0.381,18.0,26.0,0.692,19.0,37.0,56.0,26.0,8.0,6.0,20.0,18.0,110.0,,,,9.0,26.0,0.6,3.0,8.0,0.75,7.0,9.0,1.0,7.0,7.0,14.0,7.0,2.0,2.0,7.0,4.0,24.0,18.5,8.0,MEM,110,1,240.0,42.0,96.0,0.438,9.0,27.0,0.333,21.0,26.0,0.808,15.0,38.0,53.0,22.0,15.0,6.0,17.0,28.0,114.0,,,,10.0,20.0,1.0,4.0,8.0,1.0,8.0,10.0,1.0,9.0,10.0,19.0,9.0,4.0,3.0,4.0,4.0,29.0,23.5,17.0,LAC,114,0,2025,2024-12-23,False
